MarketName,High,Low,Volume,Last,BaseVolume,Bid,Ask,OpenBuyOrders,OpenSellOrders,PrevDay,Created
BTC-NEO,0.00452,0.004005,595034.87359363,0.0041301,2513.86763699,0.00413,0.0041301,3407,28436,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,595000.54406591,0.0041301,2513.70841966,0.0041301,0.00413629,3465,28436,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594910.77722516,0.0041301,2513.29995895,0.0041301,0.00413629,3466,28433,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594922.08661867,0.00413629,2513.34673787,0.00413629,0.00413631,3469,28430,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594922.08661867,0.00413629,2513.34673787,0.00413629,0.00413631,3469,28430,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594831.83132092,0.00413631,2512.93697625,0.00413631,0.00413667,3469,28433,0.0045009,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594832.22071324,0.00413629,2512.93643099,0.00413631,0.00413667,3468,28431,0.0045009,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594832.22071324,0.00413629,2512.93643099,0.00413629,0.00413667,3468,28431,0.0045009,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594527.13493182,0.00413631,2511.55089309,0.00413629,0.00413701,3464,28364,0.00450083,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594534.76377244,0.00413631,2511.58244833,0.00413631,0.00413701,3467,28373,0.00450083,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594675.28377244,0.00413631,2512.16450254,0.00413631,0.00414397,3464,28349,0.00450083,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594226.44415129,0.00413631,2510.14075726,0.00413631,0.00414397,3448,28356,0.0045,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594226.59473429,0.00414397,2510.14138127,0.00413631,0.00414397,3446,28273,0.0045,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594226.59473429,0.00414397,2510.14138127,0.00413631,0.00414397,3446,28273,0.0045,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594226.59473429,0.00414397,2510.14138127,0.00413631,0.00414397,3446,28273,0.0045,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,594226.59473429,0.00414397,2510.14138127,0.0041364,0.00414397,3446,28273,0.0045,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593975.18083168,0.00414397,2509.00949596,0.0041364,0.00414397,3409,28146,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593975.18083168,0.00414397,2509.00949596,0.0041364,0.00414397,3409,28146,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593975.18083168,0.00414397,2509.00949596,0.0041364,0.00414397,3409,28146,0.00450191,2016-10-26T01:28:31.96
BTC-NEO,0.00452,0.004005,593975.18083168,0.00414397,2509.00949596,0.0041364,0.00414397,3409,28146,0.00450191,2016-10-26T01:28:31.96
